Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
950.143,2231.235,2041.0,1645.833,2373.0,2548.048,951.048,1339.216,2087.375,669.909,848.0,2310.15,2052.8,2876.154,2491.294,3745.5,1449.625,2057.6,1468.357,2391.737,3486.947,470.737,1254.263,1147.895,2755.76,1079.64,1608.839,3162.966,1990.385,1905.75,1318.7,1507.706,1676.75,2329.444,2585.059,2339.731,5818.115,1434.24,3020.333,1826.222,2852.853,1538.091,3118.852,1973.7,2224.947,1293.85,1661.344,3518.125,1457.846,1362.723,1900.438,1916.636,1534.213,1068.414,543.395,570.167,693.719,383.296,644.854,586.118,1102.0,378.348,994.586,1117.935,788.467,1164.632,369.667,448.947,530.333,389.545,728.556,1672.159,768.593,1194.406,1497.829,2086.936,1947.333,486.75,664.684,729.93,1308.25,1759.833,1598.455,1304.105,2337.333,1447.429,1190.769,1997.125,603.518,598.657,1494.086,1508.161,2564.818,1842.646,855.087,974.714,737.556,1071.133,303.8,448.818,937.31,376.655,879.758,387.778,454.714,694.739,597.111,712.0,1314.095,1289.769,828.087,652.077,852.28,568.6,1286.17,1072.185,523.5,1236.367,2104.543,2536.064,3144.714,2551.424,1819.667,747.238,865.66,371.0,653.615,815.067,582.48,2753.31,1314.607,620.778,1677.957,2328.609,1150.526,973.111,1326.25,871.05,3403.25,1277.091,2779.487,1221.385,1064.533,1474.966,1713.371,1022.75,826.5,621.652,619.133,640.545,1258.273,1374.875,1984.25,1221.08,727.103,1283.043,1851.871,1827.154,854.0,768.192,1496.697,1332.909,776.704,1581.643,1449.034,846.96,1586.975,929.518,1031.389,1240.091,1859.208,627.517,820.048,808.773,1101.84
1007.0,2237.706,2191.714,1597.25,2240.579,2631.19,943.143,1354.892,2131.792,724.182,848.0,2234.85,2167.867,2883.539,2679.823,3799.269,1400.25,1987.4,1287.5,2491.316,3601.526,471.421,1310.526,1080.263,2833.84,1180.64,1650.323,3070.896,2116.385,1974.875,1380.9,1299.941,1694.125,2423.111,2670.059,2251.731,6054.192,1627.48,2988.875,1790.5,2797.323,1495.227,3225.259,2035.1,2308.158,1399.7,1617.125,3511.9,1331.692,1383.145,1863.219,1858.182,1520.936,1092.086,631.342,538.5,739.906,376.407,723.688,631.471,1151.379,375.565,1019.31,1135.457,758.2,1198.763,316.542,405.316,590.6,507.773,802.306,1754.825,787.444,1154.656,1467.629,2074.742,2171.0,499.333,780.579,751.419,1244.7,1764.833,1722.273,1304.737,2379.267,1686.286,1311.923,2117.708,591.963,618.143,1514.771,1517.839,2537.364,1780.5,839.478,887.229,722.278,1037.667,329.133,405.977,989.069,360.724,890.606,388.296,466.19,691.217,572.444,654.889,1340.429,1205.615,767.261,732.615,757.04,661.72,1178.681,1142.407,486.286,1123.714,2192.652,2971.387,3265.536,2380.788,1661.97,741.238,867.468,330.333,630.635,738.167,559.4,3182.143,1059.143,704.389,1453.522,2177.913,1275.789,1062.889,1092.4,995.825,3289.714,1283.273,2699.703,1256.308,1204.067,1452.345,1892.257,1050.062,784.042,704.043,610.333,606.636,1272.818,1388.875,2015.15,1338.04,732.414,1332.522,1777.613,1732.038,769.045,774.692,1487.485,1561.273,743.778,1673.893,1449.759,767.68,1394.95,1010.593,1120.722,1122.409,1885.25,697.241,884.619,781.273,998.56
947.357,1902.353,2074.619,1464.083,2340.316,2649.095,920.762,1338.973,2240.125,804.364,917.273,2237.2,2099.667,2976.539,2533.353,3576.269,1478.5,2243.267,1581.857,2558.737,3517.632,430.211,1202.579,1081.579,2785.72,1166.72,1678.516,2970.448,1811.846,1857.875,1380.85,1242.941,1763.875,2527.222,2528.118,2161.885,6041.654,1618.76,2947.625,1874.111,2910.177,1466.091,3115.778,1999.0,2246.842,1341.55,1739.281,3505.7,1314.385,1414.518,1910.062,1943.242,1546.192,1028.914,583.211,642.125,679.719,391.667,669.479,569.971,1148.552,354.348,1093.103,1125.674,694.933,1212.658,316.375,338.368,564.8,468.5,868.528,1632.159,811.407,1161.844,1598.514,2176.129,1971.125,489.167,763.0,723.651,1157.85,1756.083,1733.273,1331.158,2385.433,1725.286,1297.923,2186.292,589.222,649.829,1538.0,1482.516,2485.227,1867.104,777.435,888.686,732.667,1041.289,328.333,426.705,1033.793,323.586,929.576,345.63,450.476,780.348,580.0,745.556,1311.714,1249.538,846.348,803.962,974.0,612.32,1489.894,1173.259,472.179,1137.224,2093.739,2624.484,3101.107,2418.182,1837.273,801.19,882.809,326.259,603.596,796.633,456.48,2823.69,1288.0,513.611,1652.565,2162.391,1153.211,990.278,1340.05,953.075,3256.964,1296.03,2665.027,1206.923,1015.8,1210.103,1720.771,1033.344,815.167,667.826,524.233,594.364,1293.864,1386.969,1944.45,1129.52,778.241,1323.739,1943.677,1809.5,837.136,672.385,1445.606,1353.682,788.074,1598.536,1466.276,696.12,1446.475,920.593,1066.167,1243.455,1847.875,637.103,846.048,758.727,925.68
1068.786,1962.412,2083.619,1531.333,2234.526,2562.428,938.905,1340.676,2138.125,866.818,1052.182,2305.4,2132.8,2884.115,2636.588,3677.269,1445.5,2195.733,1500.357,2397.737,3641.368,490.895,1151.474,1058.0,2818.16,1188.76,1638.871,2975.517,1897.385,1982.375,1379.75,1223.647,1581.125,2304.111,2507.0,2222.423,5795.039,1608.92,2996.708,1868.278,2880.235,1539.636,3251.481,2002.95,2318.79,1270.55,1571.938,3458.2,1343.923,1471.554,1876.719,1934.697,1568.447,1037.276,637.921,563.25,708.031,401.815,685.104,598.441,1114.655,372.043,985.552,1203.478,802.667,1263.789,381.833,409.842,482.067,396.182,803.833,1697.54,788.926,1169.531,1542.057,2155.097,1901.042,488.875,810.895,722.14,1203.1,1756.625,1752.455,1272.263,2284.7,1718.143,1250.808,2214.917,576.518,625.086,1556.486,1628.032,2441.182,1929.458,717.174,977.971,699.611,1071.089,342.467,429.477,1094.897,406.586,851.242,395.519,445.619,659.957,580.63,699.148,1190.667,1160.872,664.826,900.846,843.36,689.56,1533.064,1376.556,491.571,1020.49,2247.957,2530.936,3422.928,1978.121,1719.758,857.857,867.936,304.296,528.673,792.5,474.84,2396.667,1424.0,578.611,1929.87,2331.826,1024.158,748.444,1455.4,767.45,3315.0,1498.485,2867.216,1270.692,1264.667,1575.172,1818.771,979.188,866.5,663.609,678.8,622.576,1241.773,1280.844,1845.85,1341.4,784.931,1325.13,1705.452,1763.731,864.545,856.885,1633.727,1489.409,840.556,1658.464,1356.069,860.48,1549.25,903.518,1102.472,1277.045,1830.75,700.103,830.857,928.5,1310.92
1088.286,2258.647,2065.572,1606.333,2371.79,2554.428,962.238,1368.405,2052.25,810.909,968.818,2188.3,2121.333,2845.692,2404.353,3745.077,1348.125,2112.6,1463.143,2484.158,3572.895,508.526,1197.0,1113.211,2852.08,1191.44,1768.032,3074.517,2082.923,1901.625,1485.9,1384.882,1804.5,2351.222,2687.029,2361.692,5892.039,1493.6,2973.958,1877.833,2828.971,1499.318,3144.741,2021.15,2422.368,1366.1,1727.031,3492.075,1303.462,1445.928,1819.375,1969.121,1620.298,1068.828,580.263,555.042,685.188,434.926,702.208,605.882,1126.483,322.652,1129.138,1143.609,763.533,1182.868,321.083,451.579,566.667,448.545,793.611,1704.063,821.556,1125.812,1650.6,2106.71,2050.917,427.208,700.895,710.814,1194.05,1747.083,1635.364,1318.842,2343.167,1689.571,1290.808,2163.625,558.407,648.514,1518.371,1495.935,2646.0,1848.146,817.174,916.314,752.5,1025.622,361.4,370.705,1168.966,381.655,899.0,329.333,450.667,590.826,597.148,708.148,1149.024,1134.718,678.826,947.346,853.6,673.92,1634.915,1431.111,475.214,1012.306,2233.609,2480.194,3471.893,1937.061,1680.061,798.167,815.404,274.963,556.923,814.267,457.96,2529.595,1310.75,555.389,1893.565,2215.783,960.526,819.0,1461.9,804.175,3445.25,1473.697,3130.838,1157.462,976.8,1332.655,1702.743,811.031,714.417,585.304,531.233,588.697,1258.318,1423.906,1959.35,1193.96,793.31,1273.522,1793.806,1674.5,821.591,716.038,1505.939,1614.409,902.704,1771.214,1421.276,735.24,1354.425,1010.852,1051.556,1061.0,1961.333,605.759,759.381,799.773,1096.96
974.429,2069.529,2028.048,1601.917,2276.053,2623.952,1038.81,1400.405,2215.25,821.273,892.091,2194.3,2046.333,2850.192,2440.529,3676.461,1268.375,2020.867,1395.357,2403.632,3445.526,498.421,1332.053,1049.895,2797.72,1334.04,1616.935,3139.621,1994.615,2100.75,1404.4,1278.941,1870.25,2350.056,2654.206,2370.885,5570.5,1632.12,2979.958,1920.333,2882.265,1410.136,3373.963,2025.625,2414.579,1259.85,1625.188,3467.625,1333.0,1354.181,1960.812,1883.939,1523.894,1147.431,589.5,556.083,779.344,420.593,640.625,680.382,1072.345,378.087,1190.103,1208.913,702.0,1306.184,357.042,402.474,559.067,473.364,811.0,1672.984,789.444,1212.594,1576.314,2202.097,1948.292,474.458,750.211,770.395,1282.95,1689.75,1716.818,1257.579,2265.367,1705.357,1222.423,2174.625,616.185,666.6,1570.714,1530.71,2480.273,1943.542,830.783,954.229,766.056,1081.4,335.733,375.727,1206.414,393.103,838.909,363.963,412.476,623.304,590.037,672.778,1175.762,1191.231,712.217,1120.423,901.0,653.36,1715.596,1428.259,484.429,1016.388,2124.217,2419.581,3379.357,1878.636,1652.788,842.405,882.128,349.037,548.038,846.7,463.72,2484.952,1300.786,538.056,1908.522,2192.391,1087.105,854.778,1374.35,782.625,3316.178,1311.909,2334.324,1305.615,1140.067,1359.724,1702.429,1133.781,965.75,673.435,567.933,627.576,1272.091,1340.938,1829.6,1090.4,712.241,1285.304,1874.677,1679.577,850.682,703.346,1397.182,1219.5,712.185,1545.643,1290.759,1019.88,1532.325,906.444,1039.778,1500.5,1751.958,638.034,895.81,1000.727,1419.56
1029.357,2093.294,2060.524,1542.25,2276.21,2685.952,928.238,1388.054,2096.125,762.818,785.545,2161.45,1913.4,2918.885,2430.529,3764.923,1499.875,1800.467,1255.0,2388.895,3300.053,410.737,1382.053,1156.211,2763.92,1205.24,1671.645,3053.483,1966.462,2003.25,1481.1,1352.177,1680.625,2311.444,2637.882,2406.961,5890.192,1654.04,3029.5,1898.389,2919.441,1562.955,3350.926,2022.325,2513.526,1388.9,1664.25,3685.475,1362.692,1348.072,1838.281,1906.909,1570.468,1068.103,586.711,540.417,823.906,432.37,681.188,649.853,1210.31,375.261,1149.172,1168.0,745.8,1353.368,302.583,419.0,582.2,463.227,781.639,1730.73,827.296,1203.906,1543.314,2260.387,2020.042,491.083,776.421,740.047,1303.55,1690.375,1552.818,1374.632,2274.467,1659.429,1220.577,2327.958,549.111,743.657,1577.286,1554.613,2452.682,1914.104,847.0,902.4,749.0,1096.933,333.0,425.636,1301.517,435.483,888.151,345.111,446.714,580.696,526.778,726.556,1120.071,1136.231,707.043,1189.308,927.32,789.48,1686.766,1527.296,486.929,1054.694,2190.522,2784.419,3387.428,2216.0,1570.515,807.714,904.426,420.074,613.308,808.233,509.68,2638.928,1240.25,520.444,1873.348,2200.478,1102.947,816.5,1233.95,789.8,3279.214,1564.939,3396.568,1096.538,942.0,1320.724,1676.486,707.125,578.083,597.739,459.3,534.697,1340.364,1333.656,1820.0,1122.68,760.379,1346.957,1811.097,1704.423,770.409,768.462,1464.576,1346.636,670.148,1575.071,1410.276,932.32,1586.875,892.333,1023.667,1399.273,1824.833,673.172,857.429,939.273,1405.72
1045.0,2054.471,2232.333,1586.583,2232.579,2668.428,963.571,1346.0,2002.583,656.364,927.818,2331.35,1959.933,2692.039,2473.353,3537.846,1301.25,1938.2,1324.143,2115.79,3212.895,467.053,1258.684,1162.158,2818.48,1158.64,1635.581,3067.862,1990.692,2054.875,1431.4,1472.0,1674.5,2282.944,2646.029,2354.731,5959.846,1629.64,3041.875,1835.556,2913.118,1364.409,3165.481,2024.35,2319.632,1335.95,1689.062,3547.6,1514.846,1445.446,1947.406,1910.697,1615.468,1082.81,599.211,587.208,725.594,402.444,644.75,668.912,1027.379,327.913,1119.621,1213.348,803.4,1254.789,350.125,393.526,557.933,448.591,711.444,1715.73,821.185,1232.875,1519.6,2248.774,1976.917,428.417,797.789,738.419,1226.4,1890.083,1680.727,1337.105,2328.433,1838.143,1212.808,2024.125,602.482,613.514,1545.314,1489.806,2800.455,1886.667,900.87,958.629,733.778,1052.378,325.533,399.205,1316.276,391.552,890.667,366.444,385.238,611.826,623.741,734.741,1213.452,1177.795,811.261,1240.654,971.48,703.64,1717.362,1530.407,491.536,1022.714,2189.174,2631.936,3408.964,2128.394,1658.758,843.952,955.298,426.926,577.692,884.467,510.04,2572.762,1178.893,588.611,1759.957,2203.0,1022.789,765.778,1220.25,834.7,3324.75,1576.788,3500.594,998.846,740.8,1205.207,1588.743,710.156,575.125,518.478,425.0,510.485,1329.091,1466.062,1938.65,1037.6,774.586,1375.522,1910.742,1760.269,856.182,724.846,1379.212,1405.545,759.593,1736.607,1455.828,914.56,1606.8,845.259,1017.444,1389.409,1752.708,591.793,840.286,1020.136,1328.36
987.929,2139.353,2135.905,1606.417,2438.632,2686.143,986.81,1370.378,2091.958,830.091,856.909,2403.3,2028.733,2875.192,2338.471,3738.231,1425.0,2158.667,1295.5,2391.632,3295.474,467.211,1247.421,1170.263,2804.2,1214.12,1645.097,3080.276,2208.692,2002.25,1416.3,1394.294,1749.5,2286.111,2713.529,2498.077,5821.885,1667.2,2987.875,1868.722,3083.118,1533.5,3337.444,2054.125,2360.105,1277.45,1651.5,3499.375,1449.385,1426.831,1940.25,1836.97,1588.213,1110.121,555.0,573.667,741.844,416.074,656.271,649.441,1049.724,368.261,1136.586,1199.022,757.067,1239.447,313.375,484.947,532.267,494.818,776.389,1697.778,873.037,1203.625,1534.057,2324.129,2062.875,463.875,799.158,765.953,1227.75,1661.333,1627.182,1203.263,2313.733,1716.429,1279.846,2212.292,607.556,693.514,1627.314,1585.129,2303.591,1900.167,828.478,906.629,772.5,1102.533,396.533,401.773,1378.0,416.069,904.424,369.333,354.952,600.087,585.148,774.593,1249.214,1275.487,861.652,1220.885,1013.24,641.72,1817.447,1486.185,548.143,1012.551,2212.435,2768.226,3384.714,2099.576,1645.485,846.833,947.319,417.037,622.077,839.533,520.44,2440.69,1278.25,564.278,1823.783,2135.696,935.158,629.444,1187.65,748.725,3275.0,1617.182,2984.594,1112.308,963.2,1209.69,1697.086,820.312,795.75,597.652,528.433,543.121,1204.0,1327.562,1980.9,1065.64,764.759,1451.478,1984.484,1931.115,842.909,680.038,1327.939,1158.773,528.185,1634.214,1229.207,1012.8,1597.2,786.074,935.944,1718.227,1706.667,586.655,927.143,1133.955,1646.16
996.143,2088.177,2224.19,1533.917,2362.158,2643.048,1009.095,1382.216,2203.458,785.455,816.636,2250.0,1941.6,2806.231,2361.647,3751.577,1335.0,2015.4,1176.857,2386.368,3226.526,479.158,1314.368,1062.211,2823.48,1139.48,1814.194,3080.759,2020.923,1931.5,1409.85,1329.059,1863.25,2389.889,2616.412,2407.5,5780.731,1501.16,3014.625,1857.944,2895.088,1543.5,3434.778,2066.225,2400.684,1450.3,1530.656,3625.55,1528.538,1284.615,1929.406,1846.667,1612.106,1045.69,579.632,534.583,686.531,422.148,636.438,664.471,1117.862,356.435,1134.552,1133.196,761.2,1277.868,293.5,482.368,642.2,478.591,767.25,1682.413,897.889,1191.0,1530.286,2351.742,1933.25,517.833,771.579,780.465,1216.1,1733.458,1730.182,1266.895,2273.3,1717.214,1294.731,2221.25,591.63,710.514,1608.543,1494.968,2388.955,1956.167,834.043,874.829,700.556,1147.511,298.933,430.795,1331.69,379.655,891.0,357.185,428.524,624.565,516.741,703.407,1311.024,1291.718,865.957,1258.692,1083.16,680.76,1790.553,1327.963,455.357,1099.204,2082.37,2422.548,3211.322,2434.636,1864.212,809.262,1053.681,509.704,657.673,781.767,450.96,2604.0,1346.036,540.111,1953.913,2249.957,875.947,635.0,1416.4,810.725,3259.786,1707.455,3633.108,1090.538,946.533,1263.552,1648.743,658.656,683.5,628.609,521.7,602.939,1197.545,1369.688,1972.2,1089.32,737.207,1451.913,2075.871,2018.346,804.364,668.423,1344.939,1115.364,608.778,1544.321,1311.241,1068.56,1541.525,808.852,989.0,1594.227,1731.167,567.069,896.333,1152.455,1676.68
1047.071,2187.882,2202.762,1678.25,2219.21,2815.476,1078.238,1406.351,2068.167,711.455,825.364,2176.15,1871.867,2919.461,2384.471,3833.654,1311.625,2006.133,1330.786,2434.842,3388.474,473.895,1181.053,1056.105,2702.64,1113.16,1550.935,3066.414,1863.462,1989.875,1382.45,1261.059,1653.375,2421.611,2600.912,2292.0,5884.923,1578.56,2960.042,2036.778,2877.853,1528.864,3335.222,2125.975,2423.526,1380.3,1637.812,3572.925,1454.615,1424.819,1957.312,1911.667,1560.936,1158.569,653.053,573.417,762.125,416.481,652.771,688.647,1036.379,391.478,1130.517,1152.13,767.133,1331.763,387.833,372.947,538.533,442.136,751.111,1657.159,750.593,1160.719,1544.543,2233.064,1998.667,520.333,712.053,743.465,1164.75,1823.708,1783.091,1254.789,2334.367,1636.857,1298.154,2042.542,559.518,684.857,1572.6,1535.806,2431.318,1900.25,839.435,879.943,738.389,1124.178,398.2,420.818,1375.345,387.724,928.818,378.037,391.952,656.609,629.444,730.407,1341.643,1294.333,873.478,1201.038,915.2,645.32,1512.979,1205.407,523.321,1143.265,2131.109,2978.613,3176.357,2466.03,1654.061,809.524,991.106,446.741,610.962,807.7,647.84,2581.428,1236.607,532.889,1788.348,2106.652,902.842,616.167,1366.45,739.05,3236.322,1781.424,3458.892,1237.308,930.533,1277.793,1726.457,636.0,705.875,610.261,553.433,584.03,1218.5,1390.594,1880.0,1195.04,713.931,1415.87,1936.677,1973.269,842.682,680.308,1432.424,1085.773,576.556,1562.393,1394.483,993.28,1593.15,811.741,929.917,1506.591,1736.75,620.759,923.952,1067.0,1672.28
1079.571,2098.706,2107.095,1575.917,2282.737,2687.048,1051.714,1396.108,2060.583,859.273,843.909,2223.35,2095.4,2911.346,2359.471,3579.077,1353.625,2167.133,1376.571,2410.21,3420.579,422.0,1352.053,1111.684,2848.16,1102.52,1692.161,3071.345,2042.308,1918.25,1357.3,1345.823,1759.75,2502.5,2602.441,2405.0,5718.346,1656.88,2989.917,1941.5,2890.618,1467.364,3385.63,2165.675,2415.0,1188.55,1606.75,3614.15,1455.846,1319.241,1960.719,1835.939,1563.0,1086.397,639.684,527.042,723.344,433.222,604.417,619.206,1153.172,379.217,1169.552,1175.022,799.133,1260.079,334.375,439.316,612.467,472.136,755.389,1665.143,875.926,1230.094,1523.486,2334.129,1982.833,451.208,702.421,727.442,1089.5,1694.333,1746.091,1317.0,2284.733,1695.5,1201.5,2124.0,602.667,705.914,1638.229,1571.355,2414.955,1908.208,858.826,870.171,843.722,1096.422,418.867,416.841,1367.621,357.172,846.303,361.778,416.667,673.652,619.741,729.778,1387.595,1348.949,934.478,1127.538,924.6,639.8,1460.532,1270.37,539.607,1177.347,2117.739,2912.161,3317.536,2533.061,1743.697,771.476,1045.021,444.963,642.308,757.1,598.56,2404.952,1309.893,494.333,1892.348,2158.304,897.632,524.222,1379.0,744.775,3201.75,1472.424,3154.108,950.769,808.267,1087.379,1555.429,719.531,655.542,517.304,451.933,644.182,1241.545,1457.656,1887.75,971.28,748.034,1440.565,2101.871,1970.385,912.455,527.423,1328.576,976.091,457.556,1659.571,1185.034,967.76,1579.8,666.333,810.278,1747.818,1518.083,588.621,863.381,1143.591,1414.52
1069.071,2060.118,2012.81,1395.667,2220.579,2697.143,968.619,1411.486,2109.458,837.091,752.727,2295.7,2264.067,2842.654,2458.353,3738.692,1247.25,2268.333,1563.643,2451.105,3749.579,533.632,1210.526,1028.158,2762.52,1114.96,1696.742,3101.345,1798.538,1771.625,1387.4,1248.0,1592.375,2529.889,2655.912,2219.769,5861.539,1752.52,2986.5,1888.333,2907.912,1474.182,3580.852,2115.225,2449.0,1257.45,1615.438,3624.325,1483.308,1361.639,1822.844,1799.636,1575.957,1105.069,588.789,566.667,775.0,416.37,645.021,631.412,1073.793,374.043,1192.276,1174.761,763.867,1285.158,300.375,457.158,571.667,519.273,765.778,1721.302,835.815,1190.688,1527.543,2157.936,2063.542,516.833,737.737,768.721,1174.1,1743.917,1595.273,1284.947,2307.667,1593.286,1235.346,2138.0,634.407,689.8,1654.171,1564.839,2296.0,1812.25,988.696,868.714,769.722,1163.244,426.333,465.136,1343.345,382.103,939.273,368.815,419.0,610.0,590.556,673.333,1416.643,1409.744,893.913,1065.385,935.48,667.4,1526.936,1236.778,551.571,1142.449,2165.196,2834.742,3193.464,2395.273,1674.424,823.19,976.851,402.444,680.577,783.7,587.52,2369.381,1326.143,451.389,1963.652,2214.957,929.263,635.889,1357.9,871.7,3256.036,1775.667,3817.432,942.231,636.267,1032.103,1472.914,574.094,521.0,526.957,398.333,526.818,1216.591,1460.688,1960.2,833.28,736.966,1423.217,2083.742,2048.923,778.909,529.077,1329.212,968.273,520.259,1628.143,1160.517,979.6,1687.15,671.185,830.472,1743.955,1733.125,606.828,886.286,1144.409,1654.92
1104.071,2118.647,2034.619,1479.833,2252.105,2731.952,1015.476,1495.027,2160.542,848.545,908.545,2300.15,2067.933,2793.654,2605.294,3730.115,1346.375,2130.133,1494.071,2381.368,3531.737,457.895,1186.684,1064.053,2686.88,1114.24,1689.484,3091.414,2035.385,1912.25,1537.0,1167.412,1615.375,2401.611,2605.823,2256.192,5860.423,1645.4,2972.417,1991.056,3027.794,1439.909,3438.852,2094.1,2288.842,1301.85,1551.844,3675.475,1389.462,1295.94,1809.281,1903.03,1607.362,1120.293,656.842,558.667,740.656,408.407,645.146,699.0,1171.517,361.174,1126.207,1271.674,783.667,1222.079,261.083,438.632,634.333,429.636,818.278,1689.429,786.926,1256.469,1561.4,2179.742,2001.875,477.417,713.105,774.14,1171.1,1656.458,1709.727,1279.158,2276.433,1572.857,1336.692,2228.292,650.704,761.0,1602.057,1639.387,2243.5,1964.812,960.087,865.029,795.944,1133.911,352.733,475.0,1430.966,331.897,887.424,373.704,357.857,695.478,615.185,792.296,1370.595,1367.821,908.652,1244.231,979.28,668.68,1661.957,1393.852,491.179,1092.367,2200.652,2840.387,3179.822,2439.515,1702.061,868.881,983.277,446.593,662.962,801.133,597.4,2156.476,1441.536,432.611,1968.913,2245.522,853.737,556.667,1394.25,739.225,3226.822,1840.545,3767.487,906.769,657.133,969.931,1414.829,564.719,485.792,487.609,344.1,481.97,1133.091,1412.312,1971.95,875.88,679.241,1442.087,2020.871,1856.692,855.409,504.269,1363.606,892.318,487.296,1624.393,1125.931,983.04,1491.775,679.815,852.111,1765.727,1631.0,623.138,823.429,1133.636,1681.2
879.571,2083.765,2102.238,1439.333,2211.105,2729.238,1015.952,1357.405,2076.0,844.909,909.636,2318.45,2066.667,2887.423,2502.765,3705.539,1363.625,2048.0,1475.929,2412.263,3621.316,399.895,1229.105,1018.211,2691.52,1100.76,1723.806,3016.379,1948.385,1892.625,1319.35,1168.471,1724.75,2580.167,2644.941,2207.808,5974.961,1675.84,3037.292,1840.389,3081.265,1509.409,3519.444,2146.25,2716.737,1369.1,1636.312,3725.375,1375.769,1365.458,1865.469,1911.273,1537.128,1103.466,617.474,566.375,768.875,419.556,644.854,611.676,1133.517,326.652,1166.724,1215.761,818.8,1364.237,271.875,422.789,502.267,455.318,824.139,1689.778,896.63,1262.125,1598.629,2338.419,1973.333,463.917,719.105,760.372,1116.0,1548.375,1616.091,1286.316,2285.567,1762.143,1446.538,2331.792,637.852,781.2,1714.229,1593.097,2390.682,1871.833,958.783,888.057,836.389,1153.889,420.533,423.523,1466.034,409.862,933.576,390.963,425.095,582.609,517.0,744.296,1313.69,1352.026,768.522,1296.615,972.92,697.2,1764.192,1408.444,475.0,1030.327,2182.37,2613.484,3382.178,2333.212,1649.727,854.786,1021.085,412.963,605.519,859.633,506.04,2168.905,1402.107,468.167,1887.348,2264.304,832.526,563.056,1477.85,798.875,3275.072,1639.636,3335.378,1087.692,675.467,1072.655,1528.371,665.312,632.458,522.087,403.3,483.939,1274.636,1390.812,1924.9,962.28,748.862,1417.565,2020.581,1908.192,832.591,561.923,1246.939,949.818,565.037,1628.679,1365.276,1022.16,1591.5,681.185,836.167,1621.727,1729.125,581.862,920.667,1145.864,1554.04
995.714,2176.765,2098.143,1537.417,2223.684,2673.381,1084.667,1474.027,2193.875,828.455,937.364,2399.4,2015.467,2812.808,2602.0,3689.808,1384.5,2091.533,1351.5,2440.0,3591.263,473.579,1170.684,1003.737,2819.84,1176.16,1654.032,3119.793,2040.0,1960.0,1392.15,1334.765,1745.0,2365.944,2647.323,2204.654,5827.385,1710.12,3023.708,1897.556,3074.912,1484.182,3493.0,2081.425,2452.158,1421.55,1648.844,3696.15,1398.385,1379.59,1867.219,2001.303,1567.787,1136.448,627.842,570.917,751.094,397.37,643.896,678.941,1034.207,342.391,1110.655,1146.848,749.467,1309.0,297.625,436.579,562.333,539.773,744.861,1722.397,789.148,1169.25,1525.343,2204.194,2070.875,437.583,802.684,725.233,1227.25,1728.792,1702.636,1299.737,2284.567,1656.929,1307.0,2221.958,624.37,768.943,1597.543,1538.581,2463.727,1887.021,811.957,926.714,797.444,1130.133,377.6,403.727,1524.517,403.138,913.061,328.333,382.619,598.826,563.852,700.333,1291.81,1350.154,845.565,1314.5,985.68,711.52,1725.064,1446.963,458.464,1026.592,2151.304,2715.129,3371.75,2183.273,1593.0,947.762,976.596,348.963,594.75,848.533,533.12,2233.714,1440.071,428.889,1905.261,2219.478,908.947,530.0,1422.6,788.85,3215.322,1792.515,3329.0,1065.077,853.067,1278.448,1590.914,705.719,649.958,576.522,479.667,577.0,1227.091,1430.5,1888.05,977.64,758.414,1595.957,1947.677,1943.154,830.227,626.654,1308.091,1130.955,546.963,1569.0,1242.828,1011.12,1635.55,766.556,904.083,1642.909,1741.125,537.31,846.571,1098.727,1500.16
